question_uid,exam_uid,title,link,year,tags,reason
go:43579,cse:1992:set1:main:q15-b,GATE CSE 1992 | Question: 15.b,https://gateoverflow.in/43579/gate-cse-1992-question-15-b,gate1992,gate1992;set-theory&algebra;normal;relations;descriptive,no_question_uid_answer_record
go:31576,cse:1992:set1:main:q5-b,"GATE CSE 1992 | Question: 05,b",https://gateoverflow.in/31576/gate-cse-1992-question-05-b,gate1992,gate1992;co-and-architecture;interrupts;normal;descriptive;unsolved,no_question_uid_answer_record
go:594,cse:1992:set1:main:q15-a,GATE CSE 1992 | Question: 15.a,https://gateoverflow.in/594/gate-cse-1992-question-15-a,gate1992,gate1992;normal;mathematical-logic;propositional-logic;descriptive,no_question_uid_answer_record
go:593,cse:1992:set1:main:q14a,GATE CSE 1992 | Question: 14a,https://gateoverflow.in/593/gate-cse-1992-question-14a,gate1992,gate1992;set-theory&algebra;group-theory;normal;descriptive;proof,no_question_uid_answer_record
go:592,cse:1992:set1:main:q13a,GATE CSE 1992 | Question: 13a,https://gateoverflow.in/592/gate-cse-1992-question-13a,gate1992,gate1992;databases;descriptive;relational-model,no_question_uid_answer_record
go:591,cse:1992:set1:main:q12-a,GATE CSE 1992 | Question: 12-a,https://gateoverflow.in/591/gate-cse-1992-question-12-a,gate1992,gate1992;operating-system;normal;concurrency;precedence-graph;descriptive,no_question_uid_answer_record
go:590,cse:1992:set1:main:q11a,GATE CSE 1992 | Question: 11a,https://gateoverflow.in/590/gate-cse-1992-question-11a,gate1992,gate1992;compiler-design;syntax-directed-translation;normal;descriptive,no_question_uid_answer_record
go:588,cse:1992:set1:main:q9,GATE CSE 1992 | Question: 09,https://gateoverflow.in/588/gate-cse-1992-question-09,gate1992,gate1992;data-structures;normal;descriptive;queue,no_question_uid_answer_record
go:587,cse:1992:set1:main:q8,GATE CSE 1992 | Question: 8,https://gateoverflow.in/587/gate-cse-1992-question-8,gate1992,gate1992;algorithms;descriptive;algorithm-design,no_question_uid_answer_record
go:586,cse:1992:set1:main:q07a,GATE CSE 1992 | Question: 07a,https://gateoverflow.in/586/gate-cse-1992-question-07a,gate1992,gate1992;algorithms;recurrence-relation;descriptive,no_question_uid_answer_record
go:583,cse:1992:set1:main:q4-a,GATE CSE 1992 | Question: 4-a,https://gateoverflow.in/583/gate-cse-1992-question-4-a,gate1992,gate1992;digital-logic;normal;number-representation;descriptive,no_question_uid_answer_record
go:580,cse:1992:set1:main:q3-iii,"GATE CSE 1992 | Question: 03,iii",https://gateoverflow.in/580/gate-cse-1992-question-03-iii,gate1992,gate1992;graph-theory;graph-connectivity;descriptive,no_question_uid_answer_record
go:579,cse:1992:set1:main:q3-ii,"GATE CSE 1992 | Question: 03,ii",https://gateoverflow.in/579/gate-cse-1992-question-03-ii,gate1992,gate1992;compiler-design;assembler;easy;match-the-following,no_question_uid_answer_record
go:578,cse:1992:set1:main:q3-i,"GATE CSE 1992 | Question: 3,i",https://gateoverflow.in/578/gate-cse-1992-question-3-i,gate1992,gate1992;compiler-design;assembler;normal;descriptive,no_question_uid_answer_record
go:43606,cse:1991:set1:main:q07b,GATE CSE 1991 | Question: 07b,https://gateoverflow.in/43606/gate-cse-1991-question-07b,gate1991,gate1991;co-and-architecture;control-unit;hardwired-controller;normal;unsolved;descriptive,no_question_uid_answer_record
go:43605,cse:1991:set1:main:q10c,GATE CSE 1991 | Question: 10c,https://gateoverflow.in/43605/gate-cse-1991-question-10c,gate1991,gate1991;grammar;compiler-design;normal;descriptive,no_question_uid_answer_record
go:43604,cse:1991:set1:main:q10b,GATE CSE 1991 | Question: 10b,https://gateoverflow.in/43604/gate-cse-1991-question-10b,gate1991,gate1991;grammar;compiler-design;normal;descriptive,no_question_uid_answer_record
go:43603,cse:1991:set1:main:q09b,GATE CSE 1991 | Question: 09b,https://gateoverflow.in/43603/gate-cse-1991-question-09b,gate1991,gate1991;runtime-environment;normal;compiler-design;parameter-passing;descriptive,no_question_uid_answer_record
go:43027,cse:1991:set1:main:q14-c,"GATE CSE 1991 | Question: 14,c",https://gateoverflow.in/43027/gate-cse-1991-question-14-c,gate1991,gate1991;normal;data-structures;binary-tree;time-complexity;descriptive,no_question_uid_answer_record
go:43026,cse:1991:set1:main:q14-b,"GATE CSE 1991 | Question: 14,b",https://gateoverflow.in/43026/gate-cse-1991-question-14-b,gate1991,gate1991;data-structures;binary-tree;normal;descriptive,no_question_uid_answer_record
go:43000,cse:1991:set1:main:q11-b,"GATE CSE 1991 | Question: 11,b",https://gateoverflow.in/43000/gate-cse-1991-question-11-b,gate1991,gate1991;process-synchronization;normal;operating-system;descriptive,no_question_uid_answer_record
go:42998,cse:1991:set1:main:q12-b,"GATE CSE 1991 | Question: 12,b",https://gateoverflow.in/42998/gate-cse-1991-question-12-b,gate1991,sql;gate1991;normal;databases;descriptive,no_question_uid_answer_record
go:26748,cse:1991:set1:main:q15-b,"GATE CSE 1991 | Question: 15,b",https://gateoverflow.in/26748/gate-cse-1991-question-15-b,gate1991,gate1991;mathematical-logic;first-order-logic;descriptive,no_question_uid_answer_record
go:26653,cse:1991:set1:main:q17-a,"GATE CSE 1991 | Question: 17,a",https://gateoverflow.in/26653/gate-cse-1991-question-17-a,gate1991,gate1991;theory-of-computation;descriptive;identify-class-language;proof,no_question_uid_answer_record
go:26647,cse:1991:set1:main:q16-b,GATE CSE 1991 | Question: 16-b,https://gateoverflow.in/26647/gate-cse-1991-question-16-b,gate1991,gate1991;graph-theory;degree-of-graph;descriptive;proof,no_question_uid_answer_record
go:26437,cse:1991:set1:main:q5-b,GATE CSE 1991 | Question: 5-b,https://gateoverflow.in/26437/gate-cse-1991-question-5-b,gate1991,gate1991;digital-logic;boolean-algebra;min-sum-of-products-form;descriptive,no_question_uid_answer_record
go:544,cse:1991:set1:main:q17-b,"GATE CSE 1991 | Question: 17,b",https://gateoverflow.in/544/gate-cse-1991-question-17-b,gate1991,gate1991;theory-of-computation;finite-automata;normal;descriptive,no_question_uid_answer_record
go:543,cse:1991:set1:main:q16-a,"GATE CSE 1991 | Question: 16,a",https://gateoverflow.in/543/gate-cse-1991-question-16-a,gate1991,gate1991;combinatory;normal;descriptive;catalan-number,no_question_uid_answer_record
go:542,cse:1991:set1:main:q15-a,"GATE CSE 1991 | Question: 15,a",https://gateoverflow.in/542/gate-cse-1991-question-15-a,gate1991,gate1991;set-theory&algebra;normal;number-theory;proof;descriptive,no_question_uid_answer_record
go:541,cse:1991:set1:main:q14-a,"GATE CSE 1991 | Question: 14,a",https://gateoverflow.in/541/gate-cse-1991-question-14-a,gate1991,gate1991;data-structures;binary-tree;time-complexity;normal;descriptive,no_question_uid_answer_record
go:539,cse:1991:set1:main:q12-a,GATE CSE 1991 | Question: 12-a,https://gateoverflow.in/539/gate-cse-1991-question-12-a,gate1991,gate1991;databases;sql;normal;descriptive,no_question_uid_answer_record
go:538,cse:1991:set1:main:q11-a,"GATE CSE 1991 | Question: 11,a",https://gateoverflow.in/538/gate-cse-1991-question-11-a,gate1991,gate1991;process-synchronization;normal;operating-system;descriptive,no_question_uid_answer_record
go:537,cse:1991:set1:main:q10a,GATE CSE 1991 | Question: 10a,https://gateoverflow.in/537/gate-cse-1991-question-10a,gate1991,gate1991;grammar;compiler-design;normal;descriptive,no_question_uid_answer_record
go:536,cse:1991:set1:main:q09a,GATE CSE 1991 | Question: 09a,https://gateoverflow.in/536/gate-cse-1991-question-09a,gate1991,gate1991;compiler-design;parameter-passing;normal;runtime-environment;descriptive,no_question_uid_answer_record
go:533,cse:1991:set1:main:q07a,GATE CSE 1991 | Question: 07a,https://gateoverflow.in/533/gate-cse-1991-question-07a,gate1991,gate1991;co-and-architecture;control-unit;hardwired-controller;normal;unsolved;descriptive,no_question_uid_answer_record
go:532,cse:1991:set1:main:q6-a,"GATE CSE 1991 | Question: 06,a",https://gateoverflow.in/532/gate-cse-1991-question-06-a,gate1991,gate1991;digital-logic;difficult;sequential-circuit;flip-flop;shift-registers;descriptive,no_question_uid_answer_record
go:531,cse:1991:set1:main:q5-a,GATE CSE 1991 | Question: 5-a,https://gateoverflow.in/531/gate-cse-1991-question-5-a,gate1991,gate1991;digital-logic;normal;circuit-output;sequential-circuit;descriptive,no_question_uid_answer_record
go:203832,cse:1990:set1:main:q1-iv-b,GATE CSE 1990 | Question: 1-iv-b,https://gateoverflow.in/203832/gate-cse-1990-question-1-iv-b,gate1990,gate1990;digital-logic;number-representation;floating-point-representation;fill-in-the-blanks,no_question_uid_answer_record
go:87055,cse:1990:set1:main:q1-viii,GATE CSE 1990 | Question: 1-viii,https://gateoverflow.in/87055/gate-cse-1990-question-1-viii,gate1990,gate1990;digital-logic;number-representation;fill-in-the-blanks,no_question_uid_answer_record
go:86884,cse:1990:set1:main:q17c,GATE CSE 1990 | Question: 17c,https://gateoverflow.in/86884/gate-cse-1990-question-17c,gate1990,gate1990;descriptive;set-theory&algebra;lattice,no_question_uid_answer_record
go:86878,cse:1990:set1:main:q17a,GATE CSE 1990 | Question: 17a,https://gateoverflow.in/86878/gate-cse-1990-question-17a,gate1990,gate1990;descriptive;algorithms;recurrence-relation,no_question_uid_answer_record
go:86873,cse:1990:set1:main:q16b,GATE CSE 1990 | Question: 16b,https://gateoverflow.in/86873/gate-cse-1990-question-16b,gate1990,gate1990;descriptive;compiler-design;grammar;unsolved,no_question_uid_answer_record
go:86869,cse:1990:set1:main:q16a,GATE CSE 1990 | Question: 16a,https://gateoverflow.in/86869/gate-cse-1990-question-16a,gate1990,gate1990;descriptive;compiler-design;grammar,no_question_uid_answer_record
go:86864,cse:1990:set1:main:q15a,GATE CSE 1990 | Question: 15a,https://gateoverflow.in/86864/gate-cse-1990-question-15a,gate1990,gate1990;descriptive;theory-of-computation;regular-language;regular-grammar,no_question_uid_answer_record
go:86228,cse:1990:set1:main:q14,GATE CSE 1990 | Question: 14,https://gateoverflow.in/86228/gate-cse-1990-question-14,gate1990,gate1990;descriptive;graph-algorithms;unsolved,no_question_uid_answer_record
go:86225,cse:1990:set1:main:q13b,GATE CSE 1990 | Question: 13b,https://gateoverflow.in/86225/gate-cse-1990-question-13b,gate1990,gate1990;hashing;algorithms;descriptive,no_question_uid_answer_record
go:86224,cse:1990:set1:main:q13a,GATE CSE 1990 | Question: 13a,https://gateoverflow.in/86224/gate-cse-1990-question-13a,gate1990,gate1990;data-structures;tree;descriptive,no_question_uid_answer_record
go:86146,cse:1990:set1:main:q12b,GATE CSE 1990 | Question: 12b,https://gateoverflow.in/86146/gate-cse-1990-question-12b,gate1990,gate1990;descriptive;algorithms;algorithm-design-techniques,no_question_uid_answer_record
go:86108,cse:1990:set1:main:q12a,GATE CSE 1990 | Question: 12a,https://gateoverflow.in/86108/gate-cse-1990-question-12a,gate1990,gate1990;descriptive;algorithms;branch-and-bound;unsolved,no_question_uid_answer_record
go:85987,cse:1990:set1:main:q11b,GATE CSE 1990 | Question: 11b,https://gateoverflow.in/85987/gate-cse-1990-question-11b,gate1990,gate1990;descriptive;algorithms;identify-function,no_question_uid_answer_record
go:85981,cse:1990:set1:main:q11a,GATE CSE 1990 | Question: 11a,https://gateoverflow.in/85981/gate-cse-1990-question-11a,gate1990,gate1990;descriptive;compiler-design;runtime-environment;parameter-passing,no_question_uid_answer_record
go:85691,cse:1990:set1:main:q10b,GATE CSE 1990 | Question: 10b,https://gateoverflow.in/85691/gate-cse-1990-question-10b,gate1990,gate1990;databases;indexing;descriptive,no_question_uid_answer_record
go:85686,cse:1990:set1:main:q10-a,GATE CSE 1990 | Question: 10-a,https://gateoverflow.in/85686/gate-cse-1990-question-10-a,gate1990,gate1990;descriptive;databases;sql,no_question_uid_answer_record
go:85678,cse:1990:set1:main:q9b,GATE CSE 1990 | Question: 9b,https://gateoverflow.in/85678/gate-cse-1990-question-9b,gate1990,gate1990;descriptive;operating-system;disk-scheduling,no_question_uid_answer_record
go:85677,cse:1990:set1:main:q9a,GATE CSE 1990 | Question: 9a,https://gateoverflow.in/85677/gate-cse-1990-question-9a,gate1990,descriptive;gate1990;operating-system;process-synchronization;critical-section;unsolved,no_question_uid_answer_record
go:85671,cse:1990:set1:main:q8b,GATE CSE 1990 | Question: 8b,https://gateoverflow.in/85671/gate-cse-1990-question-8b,gate1990,gate1990;descriptive;digital-logic;booths-algorithm,no_question_uid_answer_record
go:85669,cse:1990:set1:main:q8a,GATE CSE 1990 | Question: 8a,https://gateoverflow.in/85669/gate-cse-1990-question-8a,gate1990,gate1990;descriptive;co-and-architecture;data-path,no_question_uid_answer_record
go:85406,cse:1990:set1:main:q7-c,GATE CSE 1990 | Question: 7-c,https://gateoverflow.in/85406/gate-cse-1990-question-7-c,gate1990,gate1990;operating-system;disk;descriptive,no_question_uid_answer_record
go:85404,cse:1990:set1:main:q7-b,GATE CSE 1990 | Question: 7-b,https://gateoverflow.in/85404/gate-cse-1990-question-7-b,gate1990,gate1990;descriptive;operating-system;virtual-memory,no_question_uid_answer_record
go:85403,cse:1990:set1:main:q7a,GATE CSE 1990 | Question: 7a,https://gateoverflow.in/85403/gate-cse-1990-question-7a,gate1990,gate1990;descriptive;co-and-architecture;cache-memory,no_question_uid_answer_record
go:85400,cse:1990:set1:main:q5-c,GATE CSE 1990 | Question: 5-c,https://gateoverflow.in/85400/gate-cse-1990-question-5-c,gate1990,gate1990;descriptive;digital-logic;sequential-circuit;flip-flop;digital-counter,no_question_uid_answer_record
go:85398,cse:1990:set1:main:q5-b,GATE CSE 1990 | Question: 5-b,https://gateoverflow.in/85398/gate-cse-1990-question-5-b,gate1990,gate1990;descriptive;digital-logic;combinational-circuit;multiplexer,no_question_uid_answer_record
go:85396,cse:1990:set1:main:q5-a,GATE CSE 1990 | Question: 5-a,https://gateoverflow.in/85396/gate-cse-1990-question-5-a,gate1990,gate1990;digital-logic;boolean-algebra;min-product-of-sums;canonical-normal-form;descriptive,no_question_uid_answer_record
go:93179,cse:1989:set1:main:q14a,GATE CSE 1989 | Question: 14a,https://gateoverflow.in/93179/gate-cse-1989-question-14a,gate1989,gate1989;descriptive;first-order-logic;mathematical-logic,no_question_uid_answer_record
go:93178,cse:1989:set1:main:q13c,GATE CSE 1989 | Question: 13c,https://gateoverflow.in/93178/gate-cse-1989-question-13c,gate1989,gate1989;descriptive;functions;set-theory&algebra,no_question_uid_answer_record
go:93175,cse:1989:set1:main:q13b,GATE CSE 1989 | Question: 13b,https://gateoverflow.in/93175/gate-cse-1989-question-13b,gate1989,gate1989;descriptive;algorithms;recurrence-relation,no_question_uid_answer_record
go:91199,cse:1989:set1:main:q12a,GATE CSE 1989 | Question: 12a,https://gateoverflow.in/91199/gate-cse-1989-question-12a,gate1989,descriptive;gate1989;databases;b-tree,no_question_uid_answer_record
go:91096,cse:1989:set1:main:q11b,GATE CSE 1989 | Question: 11b,https://gateoverflow.in/91096/gate-cse-1989-question-11b,gate1989,gate1989;descriptive;operating-system;precedence-graph;process-synchronization,no_question_uid_answer_record
go:91093,cse:1989:set1:main:q11a,GATE CSE 1989 | Question: 11a,https://gateoverflow.in/91093/gate-cse-1989-question-11a,gate1989,descriptive;gate1989;operating-system;resource-allocation,no_question_uid_answer_record
go:89643,cse:1989:set1:main:q10b,GATE CSE 1989 | Question: 10b,https://gateoverflow.in/89643/gate-cse-1989-question-10b,gate1989,descriptive;gate1989;compiler-design;syntax-directed-translation;unsolved,no_question_uid_answer_record
go:89636,cse:1989:set1:main:q10a,GATE CSE 1989 | Question: 10a,https://gateoverflow.in/89636/gate-cse-1989-question-10a,gate1989,gate1989;descriptive;compiler-design;runtime-environment,no_question_uid_answer_record
go:89083,cse:1989:set1:main:q9,GATE CSE 1989 | Question: 9,https://gateoverflow.in/89083/gate-cse-1989-question-9,gate1989,gate1989;descriptive;algorithms;sorting;quick-sort,no_question_uid_answer_record
go:89082,cse:1989:set1:main:q8b,GATE CSE 1989 | Question: 8b,https://gateoverflow.in/89082/gate-cse-1989-question-8b,gate1989,gate1989;descriptive;compiler-design;runtime-environment,no_question_uid_answer_record
go:89080,cse:1989:set1:main:q8a,GATE CSE 1989 | Question: 8a,https://gateoverflow.in/89080/gate-cse-1989-question-8a,gate1989,gate1989;descriptive;algorithms;identify-function,no_question_uid_answer_record
go:88564,cse:1989:set1:main:q6b,GATE CSE 1989 | Question: 6b,https://gateoverflow.in/88564/gate-cse-1989-question-6b,gate1989,gate1989;descriptive;co-and-architecture;assembly;unsolved,no_question_uid_answer_record
go:88557,cse:1989:set1:main:q6a,GATE CSE 1989 | Question: 6a,https://gateoverflow.in/88557/gate-cse-1989-question-6a,gate1989,gate1989;descriptive;co-and-architecture;cache-memory,no_question_uid_answer_record
go:88232,cse:1989:set1:main:q5b,GATE CSE 1989 | Question: 5b,https://gateoverflow.in/88232/gate-cse-1989-question-5b,gate1989,descriptive;gate1989;digital-logic;sequential-circuit;shift-registers;unsolved,no_question_uid_answer_record
go:88230,cse:1989:set1:main:q5-a,GATE CSE 1989 | Question: 5-a,https://gateoverflow.in/88230/gate-cse-1989-question-5-a,gate1989,gate1989;descriptive;digital-logic;boolean-algebra,no_question_uid_answer_record
go:88228,cse:1989:set1:main:q4-xiv,GATE CSE 1989 | Question: 4-xiv,https://gateoverflow.in/88228/gate-cse-1989-question-4-xiv,gate1989,gate1989;normal;databases;indexing;descriptive,no_question_uid_answer_record
go:88222,cse:1989:set1:main:q4-xii,GATE CSE 1989 | Question: 4-xii,https://gateoverflow.in/88222/gate-cse-1989-question-4-xii,gate1989,gate1989;descriptive;operating-system;disk-scheduling,no_question_uid_answer_record
go:88167,cse:1989:set1:main:q4-xi,GATE CSE 1989 | Question: 4-xi,https://gateoverflow.in/88167/gate-cse-1989-question-4-xi,gate1989,gate1989;descriptive;data-structures;linked-list;unsolved,no_question_uid_answer_record
go:88166,cse:1989:set1:main:q4-x,GATE CSE 1989 | Question: 4-x,https://gateoverflow.in/88166/gate-cse-1989-question-4-x,gate1989,gate1989;descriptive;digital-logic;boolean-algebra,no_question_uid_answer_record
go:88164,cse:1989:set1:main:q4-ix,GATE CSE 1989 | Question: 4-ix,https://gateoverflow.in/88164/gate-cse-1989-question-4-ix,gate1989,gate1989;descriptive;digital-logic;circuit-output,no_question_uid_answer_record
go:88156,cse:1989:set1:main:q4-viii,GATE CSE 1989 | Question: 4-viii,https://gateoverflow.in/88156/gate-cse-1989-question-4-viii,gate1989,gate1989;descriptive;probability;poisson-distribution,no_question_uid_answer_record
go:88152,cse:1989:set1:main:q4-vii,GATE CSE 1989 | Question: 4-vii,https://gateoverflow.in/88152/gate-cse-1989-question-4-vii,gate1989,gate1989;descriptive;algorithms;graph-algorithms;spanning-tree;depth-first-search,no_question_uid_answer_record
go:88148,cse:1989:set1:main:q4-vi,GATE CSE 1989 | Question: 4-vi,https://gateoverflow.in/88148/gate-cse-1989-question-4-vi,gate1989,gate1989;descriptive;compiler-design;macros;unsolved,no_question_uid_answer_record
go:87885,cse:1989:set1:main:q4-v,GATE CSE 1989 | Question: 4-v,https://gateoverflow.in/87885/gate-cse-1989-question-4-v,gate1989,descriptive;gate1989;compiler-design;intermediate-code,no_question_uid_answer_record
go:87883,cse:1989:set1:main:q4-iii,GATE CSE 1989 | Question: 4-iii,https://gateoverflow.in/87883/gate-cse-1989-question-4-iii,gate1989,gate1989;descriptive;digital-logic;functional-completeness,no_question_uid_answer_record
go:87881,cse:1989:set1:main:q4-ii,GATE CSE 1989 | Question: 4-ii,https://gateoverflow.in/87881/gate-cse-1989-question-4-ii,gate1989,gate1989;descriptive;data-structures;stack;infix-prefix,no_question_uid_answer_record
go:94644,cse:1988:set1:main:q16i,GATE CSE 1988 | Question: 16i,https://gateoverflow.in/94644/gate-cse-1988-question-16i,gate1988,gate1988;normal;descriptive;linear-algebra;matrix,no_question_uid_answer_record
go:94642,cse:1988:set1:main:q15,GATE CSE 1988 | Question: 15,https://gateoverflow.in/94642/gate-cse-1988-question-15,gate1988,gate1988;descriptive;theory-of-computation;finite-automata;difficult,no_question_uid_answer_record
go:94637,cse:1988:set1:main:q13iv,GATE CSE 1988 | Question: 13iv,https://gateoverflow.in/94637/gate-cse-1988-question-13iv,gate1988,gate1988;descriptive;algorithms;recurrence-relation,no_question_uid_answer_record
go:94634,cse:1988:set1:main:q13ii,GATE CSE 1988 | Question: 13ii,https://gateoverflow.in/94634/gate-cse-1988-question-13ii,gate1988,gate1988;descriptive;set-theory&algebra;functions,no_question_uid_answer_record
go:94626,cse:1988:set1:main:q12iv,GATE CSE 1988 | Question: 12iv,https://gateoverflow.in/94626/gate-cse-1988-question-12iv,gate1988,gate1988;normal;descriptive;databases;sql,no_question_uid_answer_record
go:94625,cse:1988:set1:main:q12iii,GATE CSE 1988 | Question: 12iii,https://gateoverflow.in/94625/gate-cse-1988-question-12iii,gate1988,gate1988;normal;descriptive;databases;sql,no_question_uid_answer_record
go:94619,cse:1988:set1:main:q12iic,GATE CSE 1988 | Question: 12iic,https://gateoverflow.in/94619/gate-cse-1988-question-12iic,gate1988,gate1988;normal;descriptive;databases;database-normalization,no_question_uid_answer_record
go:94618,cse:1988:set1:main:q12iib,GATE CSE 1988 | Question: 12iib,https://gateoverflow.in/94618/gate-cse-1988-question-12iib,gate1988,gate1988;normal;descriptive;databases;database-normalization,no_question_uid_answer_record
go:94399,cse:1988:set1:main:q12iia,GATE CSE 1988 | Question: 12iia,https://gateoverflow.in/94399/gate-cse-1988-question-12iia,gate1988,gate1988;easy;descriptive;databases;database-normalization,no_question_uid_answer_record
go:94398,cse:1988:set1:main:q12i,GATE CSE 1988 | Question: 12i,https://gateoverflow.in/94398/gate-cse-1988-question-12i,gate1988,gate1988;normal;descriptive;databases;database-normalization,no_question_uid_answer_record
go:94397,cse:1988:set1:main:q11,GATE CSE 1988 | Question: 11,https://gateoverflow.in/94397/gate-cse-1988-question-11,gate1988,gate1988;normal;descriptive;operating-system;resource-allocation,no_question_uid_answer_record
go:94393,cse:1988:set1:main:q10iib,GATE CSE 1988 | Question: 10iib,https://gateoverflow.in/94393/gate-cse-1988-question-10iib,gate1988,gate1988;descriptive;operating-system;process-synchronization,no_question_uid_answer_record
go:94391,cse:1988:set1:main:q10ib,GATE CSE 1988 | Question: 10ib,https://gateoverflow.in/94391/gate-cse-1988-question-10ib,gate1988,gate1988;compiler-design;descriptive;grammar;parsing,no_question_uid_answer_record
go:94390,cse:1988:set1:main:q10ia,GATE CSE 1988 | Question: 10ia,https://gateoverflow.in/94390/gate-cse-1988-question-10ia,gate1988,gate1988;compiler-design;descriptive;grammar;parsing,no_question_uid_answer_record
go:94388,cse:1988:set1:main:q9iii,GATE CSE 1988 | Question: 9iii,https://gateoverflow.in/94388/gate-cse-1988-question-9iii,gate1988,gate1988;normal;descriptive;co-and-architecture;addressing-modes,no_question_uid_answer_record
go:94387,cse:1988:set1:main:q9ii,GATE CSE 1988 | Question: 9ii,https://gateoverflow.in/94387/gate-cse-1988-question-9ii,gate1988,gate1988;normal;descriptive;co-and-architecture;unsolved,no_question_uid_answer_record
go:94384,cse:1988:set1:main:q9i,GATE CSE 1988 | Question: 9i,https://gateoverflow.in/94384/gate-cse-1988-question-9i,gate1988,gate1988;normal;descriptive;co-and-architecture;machine-instructions,no_question_uid_answer_record
go:94379,cse:1988:set1:main:q8ii,GATE CSE 1988 | Question: 8ii,https://gateoverflow.in/94379/gate-cse-1988-question-8ii,gate1988,gate1988;programming;descriptive;loop-invariants,no_question_uid_answer_record
go:94371,cse:1988:set1:main:q8i,GATE CSE 1988 | Question: 8i,https://gateoverflow.in/94371/gate-cse-1988-question-8i,gate1988,gate1988;descriptive;compiler-design;runtime-environment;parameter-passing,no_question_uid_answer_record
go:82457,cse:1987:set1:main:q10e,GATE CSE 1987 | Question: 10e,https://gateoverflow.in/82457/gate-cse-1987-question-10e,gate1987,gate1987;mathematical-logic;propositional-logic;proof;descriptive,no_question_uid_answer_record
go:82455,cse:1987:set1:main:q10d,GATE CSE 1987 | Question: 10d,https://gateoverflow.in/82455/gate-cse-1987-question-10d,gate1987,gate1987;theory-of-computation;regular-expression;descriptive,no_question_uid_answer_record
go:82452,cse:1987:set1:main:q10c,GATE CSE 1987 | Question: 10c,https://gateoverflow.in/82452/gate-cse-1987-question-10c,gate1987,gate1987;digital-logic;digital-counter;descriptive,no_question_uid_answer_record
go:82451,cse:1987:set1:main:q10b,GATE CSE 1987 | Question: 10b,https://gateoverflow.in/82451/gate-cse-1987-question-10b,gate1987,gate1987;combinatory;generating-functions;descriptive,no_question_uid_answer_record
go:82450,cse:1987:set1:main:q10a,GATE CSE 1987 | Question: 10a,https://gateoverflow.in/82450/gate-cse-1987-question-10a,gate1987,gate1987;algorithms;recurrence-relation;descriptive,no_question_uid_answer_record
